C:\Users\30264\.conda\envs\pytorch\python.exe C:\Users\30264\PycharmProjects\pythonProject\Dian\Project-01\01.py 
开始训练，使用设备: cuda
C:\Users\30264\PycharmProjects\pythonProject\Dian\Project-01\01.py:412: UserWarning: Glyph 32451 (\N{CJK UNIFIED IDEOGRAPH-7EC3}) missing from current font.
  plt.savefig(f'{title.replace(" ", "_")}_metrics.png')
C:\Users\30264\PycharmProjects\pythonProject\Dian\Project-01\01.py:412: UserWarning: Glyph 36718 (\N{CJK UNIFIED IDEOGRAPH-8F6E}) missing from current font.
  plt.savefig(f'{title.replace(" ", "_")}_metrics.png')
C:\Users\30264\PycharmProjects\pythonProject\Dian\Project-01\01.py:412: UserWarning: Glyph 27425 (\N{CJK UNIFIED IDEOGRAPH-6B21}) missing from current font.
  plt.savefig(f'{title.replace(" ", "_")}_metrics.png')
C:\Users\30264\PycharmProjects\pythonProject\Dian\Project-01\01.py:412: UserWarning: Glyph 25439 (\N{CJK UNIFIED IDEOGRAPH-635F}) missing from current font.
  plt.savefig(f'{title.replace(" ", "_")}_metrics.png')
C:\Users\30264\PycharmProjects\pythonProject\Dian\Project-01\01.py:412: UserWarning: Glyph 22833 (\N{CJK UNIFIED IDEOGRAPH-5931}) missing from current font.
  plt.savefig(f'{title.replace(" ", "_")}_metrics.png')
C:\Users\30264\PycharmProjects\pythonProject\Dian\Project-01\01.py:412: UserWarning: Glyph 25351 (\N{CJK UNIFIED IDEOGRAPH-6307}) missing from current font.
  plt.savefig(f'{title.replace(" ", "_")}_metrics.png')
C:\Users\30264\PycharmProjects\pythonProject\Dian\Project-01\01.py:412: UserWarning: Glyph 26631 (\N{CJK UNIFIED IDEOGRAPH-6807}) missing from current font.
  plt.savefig(f'{title.replace(" ", "_")}_metrics.png')
C:\Users\30264\PycharmProjects\pythonProject\Dian\Project-01\01.py:412: UserWarning: Glyph 26354 (\N{CJK UNIFIED IDEOGRAPH-66F2}) missing from current font.
  plt.savefig(f'{title.replace(" ", "_")}_metrics.png')
C:\Users\30264\PycharmProjects\pythonProject\Dian\Project-01\01.py:412: UserWarning: Glyph 32447 (\N{CJK UNIFIED IDEOGRAPH-7EBF}) missing from current font.
  plt.savefig(f'{title.replace(" ", "_")}_metrics.png')
C:\Users\30264\PycharmProjects\pythonProject\Dian\Project-01\01.py:412: UserWarning: Glyph 27979 (\N{CJK UNIFIED IDEOGRAPH-6D4B}) missing from current font.
  plt.savefig(f'{title.replace(" ", "_")}_metrics.png')
C:\Users\30264\PycharmProjects\pythonProject\Dian\Project-01\01.py:412: UserWarning: Glyph 35797 (\N{CJK UNIFIED IDEOGRAPH-8BD5}) missing from current font.
  plt.savefig(f'{title.replace(" ", "_")}_metrics.png')
C:\Users\30264\PycharmProjects\pythonProject\Dian\Project-01\01.py:412: UserWarning: Glyph 20934 (\N{CJK UNIFIED IDEOGRAPH-51C6}) missing from current font.
  plt.savefig(f'{title.replace(" ", "_")}_metrics.png')
C:\Users\30264\PycharmProjects\pythonProject\Dian\Project-01\01.py:412: UserWarning: Glyph 30830 (\N{CJK UNIFIED IDEOGRAPH-786E}) missing from current font.
  plt.savefig(f'{title.replace(" ", "_")}_metrics.png')
C:\Users\30264\PycharmProjects\pythonProject\Dian\Project-01\01.py:412: UserWarning: Glyph 29575 (\N{CJK UNIFIED IDEOGRAPH-7387}) missing from current font.
  plt.savefig(f'{title.replace(" ", "_")}_metrics.png')
D:\JetBrains\PyCharm 2024.1\plugins\python\helpers\pycharm_matplotlib_backend\backend_interagg.py:126: UserWarning: Glyph 35757 (\N{CJK UNIFIED IDEOGRAPH-8BAD}) missing from current font.
  FigureCanvasAgg.draw(self)
D:\JetBrains\PyCharm 2024.1\plugins\python\helpers\pycharm_matplotlib_backend\backend_interagg.py:126: UserWarning: Glyph 32451 (\N{CJK UNIFIED IDEOGRAPH-7EC3}) missing from current font.
  FigureCanvasAgg.draw(self)
D:\JetBrains\PyCharm 2024.1\plugins\python\helpers\pycharm_matplotlib_backend\backend_interagg.py:126: UserWarning: Glyph 36718 (\N{CJK UNIFIED IDEOGRAPH-8F6E}) missing from current font.
  FigureCanvasAgg.draw(self)
D:\JetBrains\PyCharm 2024.1\plugins\python\helpers\pycharm_matplotlib_backend\backend_interagg.py:126: UserWarning: Glyph 27425 (\N{CJK UNIFIED IDEOGRAPH-6B21}) missing from current font.
  FigureCanvasAgg.draw(self)
D:\JetBrains\PyCharm 2024.1\plugins\python\helpers\pycharm_matplotlib_backend\backend_interagg.py:126: UserWarning: Glyph 25439 (\N{CJK UNIFIED IDEOGRAPH-635F}) missing from current font.
  FigureCanvasAgg.draw(self)
D:\JetBrains\PyCharm 2024.1\plugins\python\helpers\pycharm_matplotlib_backend\backend_interagg.py:126: UserWarning: Glyph 22833 (\N{CJK UNIFIED IDEOGRAPH-5931}) missing from current font.
  FigureCanvasAgg.draw(self)
D:\JetBrains\PyCharm 2024.1\plugins\python\helpers\pycharm_matplotlib_backend\backend_interagg.py:126: UserWarning: Glyph 25351 (\N{CJK UNIFIED IDEOGRAPH-6307}) missing from current font.
  FigureCanvasAgg.draw(self)
D:\JetBrains\PyCharm 2024.1\plugins\python\helpers\pycharm_matplotlib_backend\backend_interagg.py:126: UserWarning: Glyph 26631 (\N{CJK UNIFIED IDEOGRAPH-6807}) missing from current font.
  FigureCanvasAgg.draw(self)
D:\JetBrains\PyCharm 2024.1\plugins\python\helpers\pycharm_matplotlib_backend\backend_interagg.py:126: UserWarning: Glyph 26354 (\N{CJK UNIFIED IDEOGRAPH-66F2}) missing from current font.
  FigureCanvasAgg.draw(self)
D:\JetBrains\PyCharm 2024.1\plugins\python\helpers\pycharm_matplotlib_backend\backend_interagg.py:126: UserWarning: Glyph 32447 (\N{CJK UNIFIED IDEOGRAPH-7EBF}) missing from current font.
  FigureCanvasAgg.draw(self)
D:\JetBrains\PyCharm 2024.1\plugins\python\helpers\pycharm_matplotlib_backend\backend_interagg.py:126: UserWarning: Glyph 27979 (\N{CJK UNIFIED IDEOGRAPH-6D4B}) missing from current font.
  FigureCanvasAgg.draw(self)
D:\JetBrains\PyCharm 2024.1\plugins\python\helpers\pycharm_matplotlib_backend\backend_interagg.py:126: UserWarning: Glyph 35797 (\N{CJK UNIFIED IDEOGRAPH-8BD5}) missing from current font.
  FigureCanvasAgg.draw(self)
D:\JetBrains\PyCharm 2024.1\plugins\python\helpers\pycharm_matplotlib_backend\backend_interagg.py:126: UserWarning: Glyph 20934 (\N{CJK UNIFIED IDEOGRAPH-51C6}) missing from current font.
  FigureCanvasAgg.draw(self)
D:\JetBrains\PyCharm 2024.1\plugins\python\helpers\pycharm_matplotlib_backend\backend_interagg.py:126: UserWarning: Glyph 30830 (\N{CJK UNIFIED IDEOGRAPH-786E}) missing from current font.
  FigureCanvasAgg.draw(self)
D:\JetBrains\PyCharm 2024.1\plugins\python\helpers\pycharm_matplotlib_backend\backend_interagg.py:126: UserWarning: Glyph 29575 (\N{CJK UNIFIED IDEOGRAPH-7387}) missing from current font.
  FigureCanvasAgg.draw(self)
D:\JetBrains\PyCharm 2024.1\plugins\python\helpers\pycharm_matplotlib_backend\backend_interagg.py:80: UserWarning: Glyph 35757 (\N{CJK UNIFIED IDEOGRAPH-8BAD}) missing from current font.
  FigureCanvasAgg.draw(self)
D:\JetBrains\PyCharm 2024.1\plugins\python\helpers\pycharm_matplotlib_backend\backend_interagg.py:80: UserWarning: Glyph 32451 (\N{CJK UNIFIED IDEOGRAPH-7EC3}) missing from current font.
  FigureCanvasAgg.draw(self)
D:\JetBrains\PyCharm 2024.1\plugins\python\helpers\pycharm_matplotlib_backend\backend_interagg.py:80: UserWarning: Glyph 36718 (\N{CJK UNIFIED IDEOGRAPH-8F6E}) missing from current font.
  FigureCanvasAgg.draw(self)
D:\JetBrains\PyCharm 2024.1\plugins\python\helpers\pycharm_matplotlib_backend\backend_interagg.py:80: UserWarning: Glyph 27425 (\N{CJK UNIFIED IDEOGRAPH-6B21}) missing from current font.
  FigureCanvasAgg.draw(self)
D:\JetBrains\PyCharm 2024.1\plugins\python\helpers\pycharm_matplotlib_backend\backend_interagg.py:80: UserWarning: Glyph 25439 (\N{CJK UNIFIED IDEOGRAPH-635F}) missing from current font.
  FigureCanvasAgg.draw(self)
D:\JetBrains\PyCharm 2024.1\plugins\python\helpers\pycharm_matplotlib_backend\backend_interagg.py:80: UserWarning: Glyph 22833 (\N{CJK UNIFIED IDEOGRAPH-5931}) missing from current font.
  FigureCanvasAgg.draw(self)
D:\JetBrains\PyCharm 2024.1\plugins\python\helpers\pycharm_matplotlib_backend\backend_interagg.py:80: UserWarning: Glyph 25351 (\N{CJK UNIFIED IDEOGRAPH-6307}) missing from current font.
  FigureCanvasAgg.draw(self)
D:\JetBrains\PyCharm 2024.1\plugins\python\helpers\pycharm_matplotlib_backend\backend_interagg.py:80: UserWarning: Glyph 26631 (\N{CJK UNIFIED IDEOGRAPH-6807}) missing from current font.
  FigureCanvasAgg.draw(self)
D:\JetBrains\PyCharm 2024.1\plugins\python\helpers\pycharm_matplotlib_backend\backend_interagg.py:80: UserWarning: Glyph 26354 (\N{CJK UNIFIED IDEOGRAPH-66F2}) missing from current font.
  FigureCanvasAgg.draw(self)
D:\JetBrains\PyCharm 2024.1\plugins\python\helpers\pycharm_matplotlib_backend\backend_interagg.py:80: UserWarning: Glyph 32447 (\N{CJK UNIFIED IDEOGRAPH-7EBF}) missing from current font.
  FigureCanvasAgg.draw(self)
D:\JetBrains\PyCharm 2024.1\plugins\python\helpers\pycharm_matplotlib_backend\backend_interagg.py:80: UserWarning: Glyph 27979 (\N{CJK UNIFIED IDEOGRAPH-6D4B}) missing from current font.
  FigureCanvasAgg.draw(self)
D:\JetBrains\PyCharm 2024.1\plugins\python\helpers\pycharm_matplotlib_backend\backend_interagg.py:80: UserWarning: Glyph 35797 (\N{CJK UNIFIED IDEOGRAPH-8BD5}) missing from current font.
  FigureCanvasAgg.draw(self)
D:\JetBrains\PyCharm 2024.1\plugins\python\helpers\pycharm_matplotlib_backend\backend_interagg.py:80: UserWarning: Glyph 20934 (\N{CJK UNIFIED IDEOGRAPH-51C6}) missing from current font.
  FigureCanvasAgg.draw(self)
D:\JetBrains\PyCharm 2024.1\plugins\python\helpers\pycharm_matplotlib_backend\backend_interagg.py:80: UserWarning: Glyph 30830 (\N{CJK UNIFIED IDEOGRAPH-786E}) missing from current font.
  FigureCanvasAgg.draw(self)
D:\JetBrains\PyCharm 2024.1\plugins\python\helpers\pycharm_matplotlib_backend\backend_interagg.py:80: UserWarning: Glyph 29575 (\N{CJK UNIFIED IDEOGRAPH-7387}) missing from current font.
  FigureCanvasAgg.draw(self)

测试可扩展ResNet模型:
ResNet-50参数量: 23520842
ResNet-101参数量: 42512970

进程已结束，退出代码为 0
